"ID","Sale_Amount"
8887,"164900"
8890,"208000"
8898,"199900"
8899,"300000"
8909,"4500"
8915,"180000"
8923,"179000"
8948,"266000"
8949,"361000"
8953,"153700"
8955,"620000"
8956,"380000"
8958,"54000"
8960,"100000"
8961,"1460000"
8964,"420000"
8972,"357000"
8983,"450000"
8990,"480000"
8995,"349900"
9016,"221000"
9018,"827000"
9025,"455000"
9041,"260000"
9045,"89900"
9056,"200000"
9060,"86250"
9071,"260000"
9076,"476190"
9079,"102500"
9080,"117500"
9090,"550000"
9095,"619900"
9096,"235000"
9098,"82500"
9099,"315000"
9100,"1575000"
9101,"390000"
9118,"175000"
9122,"359900"
9123,"390000"
9125,"90600"
9127,"5000000"
9129,"161000"
9136,"195000"
9137,"925000"
9145,"83000"
9156,"260000"
9157,"215000"
9162,"245900"
9166,"280000"
9171,"234000"
9172,"160000"
9173,"35000"
9175,"437000"
9184,"122000"
9189,"390000"
9190,"380000"
9191,"235000"
9198,"36000"
9202,"1000000"
9210,"86000"
9211,"2395000"
9212,"240000"
9216,"400000"
9221,"245000"
9226,"140000"
9230,"275000"
9235,"125000"
9241,"240000"
9245,"570000"
9253,"335000"
9259,"160000"
9264,"170000"
9277,"244000"
9280,"465000"
9287,"210000"
9289,"220000"
9294,"216000"
9304,"1765000"
9311,"495000"
9312,"360000"
9314,"185000"
9323,"410000"
9324,"100000"
9328,"360000"
9330,"231000"
9350,"849500"
9352,"165000"
9354,"200000"
9362,"217000"
9373,"289000"
9383,"264900"
9393,"724900"
9397,"525000"
9410,"300000"
9416,"585000"
9417,"330000"
9422,"200000"
9423,"182400"
9425,"12000"
9452,"290000"
9455,"1870000"
9456,"180000"
9465,"245000"
9468,"650000"
9471,"2130000"
9473,"123000"
9474,"1575000"
9475,"3999000"
9479,"250000"
9497,"138500"
9499,"926747"
9510,"92500"
9517,"204000"
9519,"201500"
9520,"230000"
9523,"215000"
9528,"333000"
9529,"150000"
9531,"263400"
9536,"298000"
9539,"299900"
9540,"118000"
9542,"120000"
9545,"312500"
9550,"377000"
9552,"550000"
9553,"290000"
9557,"217000"
9560,"75000"
9562,"305000"
9587,"1695000"
9589,"213000"
9594,"622500"
9606,"1450000"
9620,"15000"
9622,"271000"
9625,"489900"
9627,"330000"
9633,"804375"
9638,"350000"
9646,"275000"
9649,"184000"
9650,"233000"
9660,"370000"
9667,"255000"
9669,"180000"
9670,"140000"
9672,"150000"
9673,"5650000"
9678,"3500000"
9686,"1350000"
9688,"375000"
9689,"49000"
9700,"305000"
9702,"451000"
9705,"535000"
9707,"40000"
9708,"300000"
9709,"260000"
9710,"171289"
9712,"1160000"
9715,"215000"
9722,"295000"
9723,"210000"
9725,"26000"
9729,"6700000"
9731,"245000"
9740,"580000"
9741,"239000"
9746,"570000"
9749,"57500"
9760,"280000"
9761,"330000"
9769,"280000"
9772,"870000"
9773,"240000"
9775,"90000"
9784,"525000"
9793,"1125000"
9794,"135000"
9799,"225000"
9801,"525000"
9806,"339000"
9808,"366000"
9810,"180000"
9819,"340000"
9841,"216900"
9842,"165000"
9848,"625000"
9851,"270000"
9864,"205000"
9867,"235000"
9868,"307000"
9878,"2850000"
9888,"395000"
9895,"180000"
9897,"880000"
9906,"1262000"
9910,"65000"
9917,"969000"
9920,"263000"
9925,"260000"
9927,"245000"
9941,"340000"
9942,"1025000"
9947,"260000"
9952,"400000"
9953,"570000"
9954,"304000"
9959,"355000"
9968,"235000"
9972,"250000"
9976,"313000"
10001,"690000"
10007,"215000"
10008,"310000"
10011,"549900"
10019,"265000"
10021,"40000"
10023,"425000"
10035,"165000"
10038,"550000"
10042,"47750"
10047,"200000"
10048,"400000"
10053,"310000"
10056,"444400"
10060,"430000"
10062,"94000"
10072,"320000"
10076,"565000"
10077,"200000"
10082,"226000"
10093,"2339000"
10107,"395000"
10110,"222250"
10112,"94000"
10119,"990000"
10121,"1605000"
10124,"4475000"
10129,"331500"
10136,"410000"
10144,"386500"
10145,"325000"
10151,"135000"
10153,"95000"
10157,"435000"
10163,"106000"
10165,"495000"
10173,"275000"
10175,"4375000"
10185,"230000"
10193,"190779"
10197,"313000"
10205,"175000"
10214,"425000"
10219,"780000"
10220,"66000"
10222,"155000"
10233,"250000"
10238,"262000"
10255,"705000"
10260,"330000"
10261,"2350000"
10263,"1436000"
10264,"230000"
10272,"337500"
10277,"182500"
10278,"565000"
10291,"125000"
10295,"295000"
10297,"120393"
10300,"90000"
10311,"244000"
10320,"65000"
10321,"587000"
10345,"414900"
10348,"160000"
10351,"378000"
10360,"235000"
10362,"180000"
10381,"500000"
10382,"280000"
10388,"241000"
10391,"505000"
10399,"175000"
10404,"247000"
10417,"620000"
10427,"136100"
10430,"184000"
10438,"245000"
10440,"360000"
10452,"106200"
10453,"152900"
10454,"395000"
10456,"325000"
10471,"255000"
10473,"3000000"
10480,"211000"
10485,"155000"
10490,"201000"
10491,"265000"
10500,"450000"
10512,"250000"
10518,"420000"
10524,"1267000"
10528,"520000"
10540,"176500"
10546,"395000"
10547,"83000"
10552,"189000"
10553,"378000"
10554,"219000"
10555,"750000"
10560,"210000"
10569,"230000"
10574,"895000"
10575,"105000"
10576,"377000"
10577,"2439589"
10578,"650000"
10611,"126500"
10614,"31000"
10620,"62000"
10623,"740000"
10631,"3075000"
10636,"2450000"
10638,"560000"
10639,"93000"
10645,"85000"
10648,"700000"
10650,"385000"
10652,"249900"
10658,"140000"
10659,"220000"
10661,"85000"
10666,"216500"
10667,"350000"
10668,"120000"
10672,"925000"
10674,"590000"
10687,"280000"
10696,"222000"
10701,"405000"
10707,"1550000"
10709,"205000"
10711,"100000"
10713,"270000"
10720,"323000"
10721,"250000"
10725,"485000"
10728,"1400000"
10733,"280000"
10747,"250000"
10753,"325000"
10756,"218000"
10760,"575000"
10762,"220000"
10764,"180000"
10765,"290000"
10766,"135000"
10780,"254900"
10786,"600000"
10791,"213250"
10793,"235000"
10802,"110000"
10807,"45000"
10809,"62500"
10813,"750000"
10817,"535000"
10822,"190000"
10836,"385000"
10838,"2800000"
10850,"329000"
10851,"525000"
10855,"439000"
10859,"435000"
10861,"130000"
10864,"350000"
10867,"190000"
10870,"6000000"
10877,"700000"
10878,"85000"
10884,"430000"
10887,"1125000"
10891,"218210"
10895,"245000"
10900,"237500"
10902,"336000"
10908,"420000"
10919,"410000"
10920,"450000"
10923,"1150000"
10927,"3295000"
10928,"196000"
10929,"345000"
10933,"425000"
10938,"335000"
10941,"437000"
10947,"100000"
10948,"196000"
10960,"600000"
10963,"352500"
10965,"155000"
10966,"180000"
10971,"150000"
10972,"135000"
10973,"101250"
10986,"230000"
10987,"265000"
10988,"290000"
10990,"245000"
10992,"207999"
10993,"254900"
10995,"33000"
10996,"260000"
10997,"325000"
11000,"495000"
11008,"47884"
11009,"162000"
11037,"7000"
11041,"625000"
11048,"419000"
11052,"450000"
11053,"545000"
11054,"181000"
11056,"7300000"
11069,"322000"
11070,"430000"
11073,"460000"
11075,"563000"
11076,"154000"
11077,"330000"
11081,"4625000"
11083,"400000"
11105,"1275000"
11108,"175000"
11115,"245000"
11117,"582518"
11125,"175000"
11128,"162500"
11138,"87000"
11139,"520000"
11144,"10000"
11147,"1025000"
11149,"750000"
11150,"57960"
11160,"50000"
11164,"700000"
11168,"183000"
11169,"249900"
11172,"85000"
11179,"360000"
11181,"235000"
11185,"250000"
11186,"445000"
11189,"182000"
11194,"2600000"
11195,"350000"
11196,"92000"
11200,"141750"
11201,"140000"
11202,"80000"
11204,"5800000"
11207,"365000"
11215,"270000"
11217,"414500"
11222,"266000"
11229,"132500"
11241,"135000"
11244,"385050"
11251,"850000"
11256,"159500"
11265,"260000"
11269,"519900"
11274,"187500"
11299,"1035000"
11303,"155000"
11305,"175000"
11310,"1250000"
11311,"325000"
11315,"210000"
11318,"260000"
11321,"263000"
11325,"239900"
11332,"205000"
11341,"2900000"
11342,"245000"
11343,"246000"
11347,"1340000"
11349,"1100000"
11353,"468995"
11358,"315000"
11362,"206000"
11372,"100000"
11377,"160000"
11379,"372000"
11385,"270000"
11391,"690000"
11393,"300000"
11394,"230000"
11400,"8550000"
11401,"320000"
11402,"295000"
11405,"235000"
11406,"120000"
11408,"40000"
11419,"305000"
11420,"3135000"
11429,"294400"
11432,"221000"
11439,"150000"
11441,"617500"
11445,"404768"
11456,"365000"
11464,"499900"
11467,"925000"
11470,"60000"
11477,"3650000"
11489,"222000"
11490,"225101"
11492,"189000"
11495,"352500"
11496,"27000"
11498,"899000"
11499,"220000"
11501,"615000"
11516,"200000"
11522,"72000"
11528,"415000"
11531,"350000"
11532,"260000"
11533,"190000"
11534,"374000"
11535,"270000"
11543,"410000"
11549,"270000"
11556,"180000"
11560,"280000"
11562,"130500"
11571,"350000"
11572,"345000"
11576,"2450000"
11580,"182500"
11582,"299900"
11584,"3750000"
11586,"810000"
11587,"172529"
11592,"8950000"
11594,"285000"
11596,"280000"
11605,"13400"
11610,"490000"
11611,"225000"
11618,"245000"
11621,"190000"
11623,"150000"
11627,"750000"
11628,"11000"
11632,"220000"
11636,"270000"
11643,"350000"
11646,"2200000"
11652,"232000"
11663,"290000"
11667,"425000"
11669,"275000"
11676,"2125000"
11683,"160000"
11685,"334000"
11688,"1025000"
11689,"413000"
11694,"275000"
11695,"219900"
11696,"53000"
11698,"550000"
11701,"407500"
11702,"69000"
11705,"144600"
11708,"265000"
11709,"525000"
11723,"605000"
11727,"280000"
11733,"580000"
11740,"380000"
11743,"360000"
11744,"338800"
11746,"1650000"
11749,"75000"
11759,"141400"
11764,"1667000"
11765,"775500"
11773,"799000"
11789,"650000"
11790,"153000"
11798,"155000"
11804,"2555500"
11805,"2432000"
11809,"370000"
11811,"220000"
11814,"699999"
11822,"280000"
11824,"230000"
11825,"312000"
11828,"175000"
11831,"420000"
11832,"150000"
11833,"1283250"
11839,"266000"
11844,"215000"
11860,"343000"
11864,"263000"
11866,"125000"
11870,"550904"
11872,"685000"
11878,"182500"
11886,"410000"
11888,"305000"
11891,"187500"
11893,"2650000"
11894,"265000"
11897,"259900"
11899,"485000"
11906,"245000"
11909,"305000"
11911,"185000"
11912,"762500"
11921,"209900"
11932,"326000"
11933,"269000"
11934,"380000"
11938,"147500"
11939,"380000"
11941,"435000"
11948,"245000"
11958,"530000"
11966,"1080000"
11967,"275000"
11968,"1250000"
11969,"335000"
11970,"49000"
11972,"530000"
11988,"230000"
11996,"288500"
12008,"1375000"
12009,"165000"
12013,"214900"
12014,"319000"
12019,"226676"
12021,"486350"
12025,"149000"
12028,"587500"
12030,"260000"
12035,"443000"
12037,"175000"
12041,"265100"
12042,"257000"
12045,"100000"
12047,"430000"
12055,"154000"
12067,"1625000"
12068,"1080000"
12075,"302000"
12079,"160000"
12084,"535000"
12090,"700000"
12097,"175000"
12106,"420000"
12117,"500000"
12118,"260000"
12119,"508000"
12122,"125000"
12135,"300000"
12141,"400000"
12143,"678350"
12144,"315000"
12165,"590000"
12169,"313500"
12174,"319000"
12177,"387000"
12180,"1050000"
12191,"122500"
12192,"2150000"
12197,"213000"
12198,"189000"
12204,"305000"
12206,"315000"
12212,"75000"
12218,"1100000"
12220,"305000"
12232,"357929"
12234,"340000"
12241,"340000"
12247,"200000"
12261,"119000"
12264,"595000"
12266,"360000"
12270,"120000"
12280,"520000"
12285,"375000"
12289,"230000"
12293,"2375000"
12294,"286000"
12299,"300000"
12300,"1200000"
12304,"175000"
12305,"1295000"
12318,"90000"
12323,"385855"
12326,"80000"
12341,"180000"
12348,"35000"
12362,"169900"
12367,"350566"
12369,"157000"
12370,"120000"
12371,"395000"
12376,"290000"
12377,"200000"
12383,"175000"
12386,"260000"
12393,"1650000"
12397,"160000"
12398,"309000"
12411,"160000"
12413,"5560"
12414,"399900"
12415,"655000"
12425,"650000"
12426,"425000"
12439,"2800000"
12440,"1370000"
12445,"42500"
12447,"460000"
12449,"800000"
12467,"174000"
12479,"240000"
12493,"220900"
12494,"1950000"
12503,"215000"
12511,"2246740"
12513,"170000"
12516,"703000"
12521,"511000"
12529,"293000"
12532,"225000"
12535,"70000"
12541,"185000"
12549,"382000"
12550,"155000"
12551,"620000"
12552,"399900"
12555,"240000"
12556,"270000"
12558,"265000"
12562,"1100000"
12566,"755000"
12567,"1550000"
12573,"121900"
12574,"247000"
12576,"266000"
12578,"150000"
12579,"1650000"
12589,"235000"
12592,"250000"
12594,"55000"
12595,"794000"
12602,"350000"
12609,"1400000"
12610,"25000"
12614,"106900"
12623,"160000"
12624,"269900"
12627,"184000"
12633,"213000"
12641,"315000"
12646,"600000"
12651,"560000"
12658,"185000"
12659,"132000"
12665,"219000"
12682,"1130000"
12684,"325000"
12685,"160000"
12686,"236500"
12688,"261000"
12693,"300000"
12697,"349900"
12698,"259900"
12700,"300000"
12704,"205000"
12714,"382000"
12737,"380000"
12739,"32000"
12742,"649000"
12745,"139900"
12750,"540000"
12772,"270000"
12777,"183000"
12784,"177560"
12792,"255000"
12794,"310000"
12798,"154500"
12802,"305000"
12804,"140000"
12815,"349000"
12818,"256000"
12819,"494000"
12827,"642000"
12831,"324000"
12836,"255000"
12837,"250000"
12838,"160000"
12843,"380000"
12847,"605000"
12851,"645000"
12856,"242400"
12863,"373500"
12864,"159900"
12865,"593300"
12873,"343727"
12875,"1715000"
12878,"589000"
12883,"55000"
12886,"290000"
12888,"144000"
12897,"290000"
12911,"346880"
12920,"179000"
12922,"540000"
12925,"3150000"
12929,"320000"
12934,"170000"
12935,"140000"
12937,"317000"
12941,"364900"
12948,"1150000"
12954,"1350000"
12956,"420000"
12957,"183000"
12971,"255000"
12972,"202000"
12974,"125000"
12980,"140000"
12983,"420000"
12984,"930000"
13000,"300000"
13001,"300000"
13008,"620000"
13017,"330000"
13032,"160000"
13038,"675000"
13047,"150000"
13051,"175000"
13057,"205000"
13063,"1175000"
13070,"210000"
13071,"82615"
13073,"229000"
13075,"24375"
13079,"560000"
13083,"550000"
13087,"295000"
13093,"259550"
13097,"915000"
13098,"230000"
13101,"87500"
13109,"195000"
13110,"8368000"
13115,"325000"
13118,"320000"
13121,"1500000"
13123,"225000"
13125,"650000"
13126,"220000"
13128,"205000"
13129,"530000"
13133,"410000"
13138,"400000"
13146,"155000"
13148,"290000"
13160,"1200000"
13183,"165000"
13187,"650000"
13195,"900000"
13199,"7495000"
13200,"206000"
13201,"285000"
13210,"160000"
13211,"57000"
13213,"6000000"
13214,"110000"
13216,"171500"
13219,"820000"
13220,"3000"
13222,"174000"
13239,"300000"
13241,"530000"
13244,"234000"
13252,"203000"
13254,"294900"
13255,"255200"
13266,"270000"
13268,"385000"
13270,"175000"
13274,"338000"
13276,"1025000"
13277,"305000"
13292,"4400000"
13295,"271000"
13297,"285000"
13303,"330000"
13304,"305000"
13309,"60000"
13310,"350000"
13326,"225000"
13336,"330000"
13343,"850000"
13344,"1375000"
13345,"2025000"
13353,"190000"
13361,"53000"
13362,"760000"
13363,"825000"
13364,"353500"
13371,"374900"
13377,"172500"
13382,"284000"
13384,"435000"
13389,"210000"
13392,"3500000"
13397,"232000"
13399,"60000"
13400,"715000"
13402,"274000"
13409,"375000"
13411,"217000"
13427,"60000"
13429,"150000"
13430,"389000"
13435,"399100"
13438,"1000000"
13443,"2375000"
13445,"350000"
13449,"215000"
13453,"275000"
13460,"400000"
13469,"351000"
13471,"160000"
13472,"190000"
13473,"259000"
13477,"383333"
13478,"315000"
13484,"465000"
13488,"365000"
13496,"84850"
13500,"275000"
13505,"280000"
13509,"3584500"
13511,"70000"
13515,"525000"
13516,"1107500"
13519,"360000"
13526,"235000"
13541,"270000"
13552,"223000"
13562,"5300000"
13584,"1925000"
13590,"292000"
13605,"365000"
13615,"170000"
13620,"230000"
13623,"260000"
13624,"175000"
13631,"1200000"
13632,"350000"
13633,"180000"
13642,"310000"
13649,"249500"
13655,"244900"
13658,"150000"
13680,"210000"
13687,"130000"
13694,"290000"
13695,"2375000"
13700,"330000"
13711,"70000"
13712,"320000"
13718,"300000"
13719,"115000"
13723,"925000"
13732,"615000"
13734,"220000"
13735,"3900000"
13744,"275000"
13754,"75000"
13763,"240000"
13771,"137500"
13772,"335000"
13773,"700000"
13781,"154500"
13785,"21000"
13786,"478000"
13789,"176900"
13793,"275000"
13794,"256300"
13800,"350000"
13803,"1142500"
13804,"585000"
13809,"350000"
13813,"17450"
13817,"645000"
13820,"635000"
13821,"146700"
13825,"4900000"
13831,"100000"
13836,"1825000"
13845,"92000"
13846,"153250"
13848,"90000"
13850,"330000"
13851,"540000"
13853,"270000"
13856,"238000"
13860,"325000"
13865,"401025"
13869,"195000"
13871,"167000"
13873,"370000"
13874,"315000"
13875,"287500"
13880,"245000"
13883,"245000"
13884,"295000"
13898,"200000"
13900,"189900"
13901,"1900000"
13906,"1635000"
13907,"2306000"
13910,"118500"
13921,"35000"
13925,"300000"
13928,"1330000"
13932,"185000"
13933,"129000"
13949,"158000"
13953,"195000"
13955,"214000"
13962,"6500"
13970,"1735000"
13973,"1750000"
13978,"325000"
13984,"272500"
13996,"176000"
14005,"315000"
14018,"530000"
14019,"599000"
14021,"304000"
14034,"150000"
14035,"285000"
14038,"445000"
14050,"642000"
14052,"601000"
14059,"375000"
14060,"309900"
14061,"388000"
14065,"150000"
14066,"160000"
14071,"242500"
14073,"193000"
14084,"135000"
14096,"120000"
14101,"220000"
14106,"230000"
14109,"2250000"
14112,"171000"
14114,"215000"
14118,"229000"
14120,"280000"
14121,"299000"
14125,"700000"
14127,"270000"
14129,"633425"
14133,"277000"
14135,"343000"
14137,"3350000"
14141,"101000"
14148,"4175000"
14153,"290000"
14159,"55000"
14161,"440000"
14165,"259900"
14171,"215000"
14175,"899900"
14177,"519000"
14184,"70000"
14205,"354000"
14208,"675000"
14211,"220000"
14212,"260000"
14213,"340000"
14214,"219900"
14217,"175000"
14227,"129900"
14228,"349900"
14234,"160000"
14238,"179000"
14245,"158500"
14247,"40000"
14248,"404368"
14249,"190000"
14251,"300600"
14263,"425000"
14278,"20000"
14281,"315000"
14286,"255000"
14297,"32000"
14299,"2950000"
14305,"520000"
14313,"246000"
14317,"80000"
14318,"214000"
14337,"21094"
14339,"388450"
14346,"145000"
14347,"200000"
14364,"106000"
14366,"185000"
14368,"500000"
14369,"215500"
14373,"165000"
14377,"305000"
14380,"145050"
14390,"216000"
14395,"150000"
14400,"68000"
14409,"390000"
14418,"244000"
14419,"175000"
14420,"385000"
14429,"666884"
14431,"705000"
14438,"100000"
14440,"555000"
14446,"810000"
14458,"176000"
14474,"585000"
14476,"272000"
14479,"185000"
14485,"1660100"
14486,"131000"
14487,"235000"
14490,"340000"
14492,"185000"
14498,"240000"
14500,"176000"
14506,"450000"
14509,"112500"
14516,"87500"
14520,"475000"
14525,"106000"
14526,"345000"
14527,"220000"
14530,"95000"
14531,"835000"
14532,"140000"
14534,"250000"
14536,"860000"
14541,"275000"
14542,"175000"
14546,"325000"
14547,"150000"
14548,"169900"
14550,"260000"
14556,"960000"
14563,"232000"
14566,"1117500"
14569,"640000"
14574,"118000"
14575,"683709"
14578,"245000"
14588,"100000"
14591,"480000"
14604,"319000"
14607,"217000"
14609,"254250"
14610,"82000"
14615,"247000"
14619,"3000"
14620,"819000"
14632,"51500"
14662,"195000"
14664,"179000"
14666,"475000"
14669,"9001"
14670,"725000"
14671,"184500"
14683,"2547500"
14684,"175000"
14685,"205000"
14686,"449900"
14689,"6175000"
14702,"213000"
14706,"260000"
14710,"215000"
14714,"124000"
14724,"3050000"
14730,"646575"
14735,"270000"
14741,"189363"
14743,"155000"
14751,"3100000"
14761,"215000"
14770,"272000"
14772,"265000"
14774,"175000"
14776,"178000"
14777,"875000"
14780,"410000"
14793,"387000"
14796,"1445000"
14801,"340000"
14803,"225000"
14805,"625000"
14811,"200000"
14815,"296900"
14817,"243000"
14823,"20000"
14830,"815900"
14833,"1155000"
14837,"7500000"
14839,"1880700"
14841,"450000"
14855,"3000"
14862,"132000"
14869,"310000"
14876,"1150000"
14883,"505000"
14885,"2700000"
14899,"507000"
14900,"515000"
14902,"215000"
14904,"235000"
14908,"445000"
14919,"755000"
14921,"410000"
14923,"448750"
14929,"150000"
14948,"1047500"
14959,"16000"
14970,"155000"
14979,"370000"
14995,"180000"
15003,"495000"
15013,"27000"
15014,"229500"
15018,"145900"
15029,"1580000"
15031,"373000"
15040,"426200"
15041,"260000"
15043,"221000"
15045,"93000"
15053,"310000"
15061,"925000"
15062,"1155000"
15065,"505000"
15073,"426500"
15075,"180000"
15080,"600000"
15091,"60750"
15093,"480000"
15113,"186918"
15123,"220000"
15124,"649000"
15139,"239000"
15145,"395900"
15150,"221000"
15152,"310000"
15156,"347000"
15157,"495000"
15168,"1196000"
15169,"270000"
15182,"550000"
15191,"348000"
15207,"521195"
15220,"192000"
15223,"80000"
15227,"430000"
15232,"210000"
15234,"138000"
15247,"173000"
15252,"420000"
15254,"232000"
15266,"3800000"
15281,"75000"
15284,"210000"
15287,"245000"
15289,"310000"
15293,"180000"
15295,"13000"
15297,"329900"
15298,"630000"
15299,"275000"
15300,"65000"
15302,"176000"
15311,"339000"
15316,"286500"
15325,"1175000"
15328,"700000"
15331,"330000"
15332,"450000"
15334,"535000"
15341,"300000"
15343,"260000"
15344,"35000"
15350,"172000"
15351,"185000"
15352,"290000"
15355,"225000"
15364,"220000"
15370,"4000"
15371,"118400"
15373,"465000"
15380,"190000"
15386,"150000"
15388,"185000"
15398,"351000"
15403,"395000"
15415,"275000"
15419,"450000"
15426,"482500"
15427,"375000"
15442,"262000"
15450,"40000"
15458,"400000"
15459,"45000"
15470,"2000000"
15475,"305000"
15477,"235000"
15480,"350000"
15484,"473000"
15485,"169900"
15487,"475000"
15492,"550000"
15498,"105000"
15499,"226000"
15507,"285000"
15519,"450000"
15523,"250000"
15538,"4300000"
15540,"235000"
15543,"280000"
15548,"248000"
15553,"85000"
15560,"1535000"
15563,"184900"
15565,"97000"
15573,"205000"
15574,"599000"
15576,"290000"
15598,"520000"
15602,"278000"
15616,"600000"
15621,"475000"
15623,"172500"
15624,"145000"
15628,"400500"
15643,"1631250"
15647,"215000"
15654,"350000"
15655,"412500"
15665,"377000"
15666,"165000"
15674,"285000"
15679,"392000"
15686,"399000"
15694,"7000"
15698,"510000"
15706,"410000"
15712,"232700"
15714,"585000"
15718,"440000"
15720,"740000"
15721,"675000"
15728,"274000"
15731,"285000"
15737,"85000"
15748,"749000"
15757,"55000"
15759,"180000"
